number,name,position,height,weight,class,hometown,player_image
0,Tre King,F,"6' 7""",235 lbs,JR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398319.png
1,Izaiah Brockington,G,"6' 4""",196 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278412.png
2,Caleb Grill,G,"6' 3""",198 lbs,JR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431973.png
3,Tre Jackson,G,"6' 0""",185 lbs,JR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431999.png
4,George Conditt IV,F,"6' 9""",234 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396989.png
5,Aljaz Kunc,F,"6' 8""",215 lbs,SR,"Ljubljana, Slovenia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397167.png
11,Tyrese Hunter,G,"6' 0""",178 lbs,FR,"Racine, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683751.png
12,Robert Jones,F,"6' 9""",245 lbs,JR,"Prior Lake, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593702.png
15,Carter Boothe,G,"6' 0""",200 lbs,SR,"Leon, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396992.png
21,Jaden Walker,G,"6' 5""",200 lbs,SO,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433024.png
22,Gabe Kalscheur,G,"6' 4""",198 lbs,SR,"Edina, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397214.png
23,Tristan Enaruna,G,"6' 8""",220 lbs,JR,"Almere, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431734.png
25,Eric Steyer,G,"6' 5""",180 lbs,JR,"Ames, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396994.png
