number,name,position,height,weight,class,hometown,player_image
0,Michael Devoe,G,"6' 5""",191 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395631.png
1,Kyle Sturdivant,G,"6' 2""",197 lbs,JR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431774.png
2,Saba Gigiberia,C,"7' 1""",248 lbs,SO,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433208.png
3,Bubba Parham,G,"5' 10""",161 lbs,SR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280103.png
4,Jordan Usher,G,"6' 7""",220 lbs,SR,"Canton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278532.png
5,Deivon Smith,G,"6' 1""",172 lbs,SO,"Loganville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433184.png
10,Dallan Coleman,G,"6' 6""",215 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433595.png
11,Tristan Maxwell,G,"6' 2""",209 lbs,SO,"Huntersville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433578.png
12,Khalid Moore,F,"6' 7""",208 lbs,SR,"Briarwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395632.png
13,Miles Kelly,G,"6' 5""",171 lbs,FR,"Lilburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4696317.png
14,Jalon Moore,F,"6' 6""",211 lbs,FR,"Gardendale, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701819.png
23,Jordan Meka,F,"6' 8""",225 lbs,SO,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432485.png
24,Rodney Howard,C,"6' 10""",246 lbs,JR,"Ypsilanti, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433010.png
30,Coleman Boyd,G,"6' 1""",178 lbs,JR,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592193.png
33,Brayden Daniels,G,"6' 4""",176 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897111.png
35,Jehloni James,F,"6' 6""",192 lbs,JR,"Sugar Hill, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592195.png
43,Jermontae Hill,F,"6' 6""",198 lbs,FR,"Tucker, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897112.png
