number,name,position,height,weight,class,hometown,player_image
0,KJ Johnson,G,"6' 3""",165 lbs,SO,"Lewisburg, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592273.png
1,Greg Jones,G,"6' 3""",200 lbs,JR,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278444.png
2,Will Pruitt,G,"6' 3""",195 lbs,FR,"Mount Juliet, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590356.png
3,Trae Benham,G,"6' 3""",205 lbs,FR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897579.png
4,Tanner Shulman,G,"6' 4""",200 lbs,FR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592275.png
5,Kaleb Coleman,F,"6' 7""",215 lbs,SO,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592274.png
10,Gray Weaver,G,"6' 3""",180 lbs,FR,"Owensboro, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897580.png
11,Quincy Clark,G,"6' 2""",180 lbs,FR,"Westerville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897581.png
13,Parker Hazen,F,"6' 8""",210 lbs,SR,"Columbia City, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279172.png
14,Tommy Murr,G,"6' 1""",165 lbs,FR,"Athens, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700835.png
23,Ahsan Asadullah,C,"6' 9""",275 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278445.png
24,Jason Montgomery,G,"6' 5""",200 lbs,SO,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897582.png
35,Grant Asman,C,"6' 10""",210 lbs,FR,"Kimberly, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897583.png
41,Jacob Ognacevic,F,"6' 7""",220 lbs,FR,"Sheboygan, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703983.png
