number,name,position,height,weight,class,hometown,player_image
0,Hunter McIntosh,G,"6' 2""",180 lbs,JR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592948.png
1,Chuck Hannah,F,"6' 7""",229 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397456.png
2,JaDun Michael,G,"6' 5""",198 lbs,SO,"Burlington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602028.png
3,Charlie Mendys,G,"6' 0""",183 lbs,SR,"Carrboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702757.png
4,Sam Sherry,F,"6' 10""",220 lbs,FR,"Mechanicsburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897697.png
5,Torrence Watson,G,"6' 5""",199 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396952.png
10,Kris Wooten,G,"6' 2""",194 lbs,SR,"Kinston, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397455.png
11,RJ Noord,G,"6' 3""",170 lbs,FR,"Decatur, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897698.png
12,Darius Burford,G,"6' 0""",166 lbs,SO,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702759.png
13,Jerald Gillens-Butler,G,"6' 5""",227 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278553.png
14,Zac Ervin,G,"6' 5""",201 lbs,JR,"Gate City, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431950.png
21,Michael Graham,F,"6' 8""",221 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702761.png
23,Ben Daugherty,G,"6' 1""",183 lbs,JR,"Chagrin Falls, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592949.png
24,Reece Clark,G,"6' 4""",181 lbs,FR,"Weston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897699.png
25,Hunter Woods,G,"6' 6""",197 lbs,JR,"Pasadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592950.png
30,Andrew Junkin,C,"7' 0""",236 lbs,JR,"New Hope, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396962.png
