number,name,position,height,weight,class,hometown,player_image
0,Christian Ings,G,"6' 2""",185 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431996.png
1,Nyzaiah Chambers,F,"6' 7""",230 lbs,JR,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593404.png
2,Terrance Jones,G,"6' 3""",165 lbs,SO,"Trenton, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898280.png
3,Jalen Hawkins,G,"6' 2""",185 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593134.png
4,Joe Bryant Jr.,G,"6' 1""",220 lbs,SR,"Norfolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398206.png
5,Tyrese Jenkins,G,"6' 6""",200 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595430.png
13,Daryl Anderson,G,"6' 6""",185 lbs,JR,"North Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593406.png
15,Dana Woodley,G,"6' 4""",170 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898281.png
21,Dana Tate,F,"6' 7""",220 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397180.png
22,Andre Bottoms,G,"6' 0""",180 lbs,SO,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704103.png
30,Kris Bankston,F,"6' 8""",230 lbs,SR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280289.png
31,Cahiem Brown,G,"6' 5""",200 lbs,JR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898282.png
32,Chris Ford,F,"6' 8""",235 lbs,SR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398209.png
35,Yoro Sidibe,G,"6' 7""",220 lbs,JR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595433.png
