number,name,position,height,weight,class,hometown,player_image
0,B.J. Maxwell,G,"6' 5""",200 lbs,SR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3922057.png
1,KJ Pruitt,G,"6' 4""",203 lbs,FR,"Lewisville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898070.png
2,Bobby Harvey,G,"6' 3""",200 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702709.png
4,Bakari LaStrap,G,"6' 0""",170 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702710.png
5,Nathan McClure,G,"6' 4""",175 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397701.png
10,Mike DePersia,G,"5' 11""",175 lbs,JR,"Cherry Hill, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432965.png
11,Kaleb Edwards,G,"6' 3""",175 lbs,FR,"Fishers, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898071.png
12,Azariah Seay,G,"6' 4""",195 lbs,SR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397888.png
15,Zach Gunn,F,"6' 6""",210 lbs,SR,"Fishers, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279315.png
20,Derek Petersen,G,"6' 2""",175 lbs,FR,"Greenwood, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898072.png
23,Chuks Isitua,F,"6' 11""",220 lbs,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433271.png
24,Jonah Carrasco,F,"6' 9""",220 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702711.png
25,Boston Stanton III,G,"6' 5""",190 lbs,FR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898073.png
33,Dimitar Pandev,F,"6' 10""",225 lbs,SR,"Strumica, Macedonia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702712.png
