number,name,position,height,weight,class,hometown,player_image
0,A.J. Caldwell,G,"6' 5""",200 lbs,JR,"Sarasota, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280264.png
1,KC Hankton,F,"6' 7""",215 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397200.png
2,Jamaal Walker,G,"6' 5""",194 lbs,FR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593462.png
3,David Jean-Baptiste,G,"6' 1""",195 lbs,SR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067255.png
4,Tada Stricklen,G,"5' 11""",162 lbs,SO,"Corinth, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398327.png
5,Darius Banks,F,"6' 6""",215 lbs,SR,"Saint Petersburg, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279210.png
11,Ashton Smith,G,"5' 8""",163 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593463.png
12,Johnny Taylor Jr.,G,"6' 3""",184 lbs,FR,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897391.png
13,Malachi Smith,G,"6' 4""",205 lbs,SO,"Belleville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397784.png
20,Jacob Radaker,F,"6' 9""",222 lbs,FR,"Jefferson, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897392.png
21,Josh Ayeni,F,"6' 7""",215 lbs,SR,"Zaria, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066518.png
22,Silvio De Sousa,F,"6' 9""",250 lbs,SR,"Luanda, Angola",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4292484.png
23,Avery Diggs,C,"6' 10""",255 lbs,SR,"Brandon, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278461.png
25,Jaden Frazier,F,"6' 9""",215 lbs,FR,"Pulaski, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431955.png
34,Randy Brady,G,"6' 5""",215 lbs,FR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433611.png
35,Grant Ledford,G,"6' 5""",215 lbs,SO,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433029.png
