number,name,position,height,weight,class,hometown,player_image
0,Daniel Sackey,G,"5' 9""",175 lbs,JR,"Winnipeg, MB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397512.png
1,Robby Robinson,F,"6' 8""",230 lbs,JR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593060.png
2,Kmani Doughty,G,"6' 5""",195 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432969.png
3,Troy Green,G,"6' 3""",215 lbs,SR,"Saint Rose, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279181.png
4,Jahmel Myers,F,"6' 6""",215 lbs,JR,"Cape Coral, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398093.png
5,Tyson Jackson,F,"6' 9""",245 lbs,SO,"Fairburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431818.png
10,Derek St. Hilaire,G,"6' 0""",180 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398325.png
11,Simeon Kirkland,F,"6' 10""",225 lbs,JR,"Ocala, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703132.png
12,Norris Williams,G,"6' 2""",165 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703645.png
13,Jamond Vincent,G,"6' 4""",215 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897328.png
22,Darrius Washington,F,"6' 8""",230 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897329.png
24,Rodney Carson Jr.,G,"6' 3""",180 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593813.png
32,Dorian Hill,G,"6' 2""",165 lbs,FR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899566.png
33,D'Ante Bell,F,"6' 9""",225 lbs,FR,"Shreveport, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703650.png
34,De'Sean Allen-Eikens,G,"6' 6""",215 lbs,SO,"Williston, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593738.png
