number,name,position,height,weight,class,hometown,player_image
0,Marquis Godwin,G,"6' 5""",195 lbs,JR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279093.png
1,Russell Dean,G,"6' 4""",200 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592665.png
3,Najee Garvin,F,"6' 8""",210 lbs,SR,"Red Bank, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066966.png
4,Raymond Bethea Jr.,G,"6' 5""",200 lbs,JR,"Atlantic City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398163.png
5,Dajour Dickens,F,"7' 0""",215 lbs,JR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278576.png
11,Amir Nesbitt,G,"6' 1""",180 lbs,FR,"Newport News, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703820.png
12,Johquin Wiley,G,"5' 11""",175 lbs,SR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283602.png
13,DeAngelo Epps,G,"6' 5""",205 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597989.png
20,Tyler Chatman,G,"6' 3""",180 lbs,FR,"Suffolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703821.png
21,Luc Therrien,F,"6' 10""",--,FR,"Vancouver, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897631.png
23,Daniel Banister,G,"6' 5""",190 lbs,SO,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592670.png
25,Bryce Earle,G,"6' 0""",--,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598799.png
30,Mario Haskett Jr,G,"6' 2""",--,SR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897632.png
32,Najee Thomas,F,"6' 10""",210 lbs,JR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703823.png
34,Will Henderson,F,"6' 10""",--,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897633.png
