number,name,position,height,weight,class,hometown,player_image
0,Kyle Lofton,G,"6' 3""",185 lbs,SR,"Hillside, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397220.png
1,Dominick Welch,G,"6' 5""",205 lbs,SR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397221.png
2,Quadry Adams,G,"6' 3""",190 lbs,FR,"Piscataway, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585591.png
3,Joryam Saizonou,G,"6' 3""",182 lbs,FR,"Almere, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897046.png
4,Linton Brown,G,"6' 5""",210 lbs,SO,"Delray Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897047.png
5,Jaren Holmes,G,"6' 4""",210 lbs,SR,"Romulus, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701016.png
10,Olu Durosinmi,F,"6' 9""",235 lbs,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684462.png
11,Justin Ndjock-Tadjore,G,"6' 7""",190 lbs,FR,"Gatineau, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897048.png
12,Abdoul Karim Coulibaly,F,"6' 9""",235 lbs,SO,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432889.png
20,Pedro Rossi,F,"6' 8""",215 lbs,FR,"Bahia Blanca, Argentina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897049.png
21,Osun Osunniyi,F,"6' 10""",220 lbs,SR,"Pleasantville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397224.png
23,Brett Rumpel,G,"6' 4""",180 lbs,FR,"Binghamton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897050.png
33,Jalen Adaway,G,"6' 5""",215 lbs,SR,"Logansport, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279431.png
41,Anouar Mellouk,F,"6' 8""",200 lbs,FR,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897051.png
