number,name,position,height,weight,class,hometown,player_image
0,Irekefe Oweh,G,"6' 2""",188 lbs,SO,"North Brunswick, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897434.png
1,Seth Lundy,F,"6' 6""",217 lbs,JR,"Paulsboro, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431775.png
2,Myles Dread,G,"6' 4""",235 lbs,SR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397239.png
3,Sam Sessoms,G,"6' 0""",189 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395880.png
4,Caleb Dorsey,F,"6' 7""",235 lbs,SO,"Westminster, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581505.png
5,Greg Lee,F,"6' 9""",217 lbs,SR,"Rockford, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066811.png
11,Jaheam Cornwall,G,"6' 0""",190 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278690.png
13,Jevonnie Scott,F,"6' 7""",252 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897435.png
14,Jalanni White,F,"6' 8""",205 lbs,SR,"New Haven, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279478.png
15,Dan Conlan,G,"6' 4""",180 lbs,JR,"Sewickley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897436.png
21,John Harrar,F,"6' 9""",240 lbs,SR,"Wallingford, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277980.png
22,Jalen Pickett,G,"6' 4""",202 lbs,SR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398390.png
23,Dallion Johnson,G,"6' 3""",182 lbs,SO,"Haverhill, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433567.png
33,Andy Christos,G,"6' 5""",179 lbs,SO,"Madison, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702328.png
35,Ishaan Jagiasi,G,"6' 1""",180 lbs,JR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897437.png
