number,name,position,height,weight,class,hometown,player_image
1,Cameron Jones,G,"6' 6""",190 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398322.png
2,Jemel Davis,F,"6' 9""",200 lbs,FR,"Charlotte Amalie, VI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898328.png
3,Quamain Nelson,F,"6' 7""",210 lbs,SR,"Great Falls, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593420.png
4,Latavian Lawrence,G,"6' 6""",212 lbs,FR,"New Ellenton, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704080.png
5,Deaquan Williams,F,"6' 8""",215 lbs,SR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4286093.png
10,Rahsaan Edwards,G,"5' 11""",200 lbs,SO,"Charles Town, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593417.png
11,Rakeim Gary,G,"5' 10""",165 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898329.png
12,Omer Croskey,F,"6' 6""",195 lbs,SO,"Sumter, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593418.png
13,Rashamel Bulter,G,"6' 4""",200 lbs,SO,"Ridgeland, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898330.png
14,Edward Oliver-Hampton,G,"6' 8""",195 lbs,SR,"Palmer Park, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592668.png
20,TJ Madlock,G,"6' 3""",190 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898331.png
23,Shaquan Davis,F,"6' 5""",210 lbs,FR,"Summerville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606377.png
23,Jadakiss Wright,G,"6' 0""",175 lbs,FR,"Beech Island, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704084.png
35,Sebastian Guitian,F,"6' 10""",235 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704085.png
42,Dallas James,C,"7' 0""",245 lbs,FR,"Artesia, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704086.png
55,Raquan Brown,G,"6' 3""",200 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432948.png
