number,name,position,height,weight,class,hometown,player_image
0,Aaron Cash,G,"6' 6""",201 lbs,JR,"San Francisco, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896467.png
1,Marcus Williams,G,"6' 2""",197 lbs,SO,"Dickinson, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703400.png
2,Hayden Hefner,G,"6' 6""",182 lbs,SO,"Nederland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433279.png
3,Quenton Jackson,G,"6' 5""",173 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592829.png
4,Wade Taylor IV,G,"6' 0""",186 lbs,FR,"Lancaster, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683833.png
5,Hassan Diarra,G,"6' 2""",196 lbs,SO,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433160.png
10,Ethan Henderson,F,"6' 8""",193 lbs,SR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395706.png
11,Jalen Johnson,F,"6' 6""",210 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066817.png
12,Everett Vaughn,F,"6' 10""",255 lbs,JR,"Bellaire, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396916.png
15,Henry Coleman III,F,"6' 8""",243 lbs,SO,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432186.png
20,Andre Gordon,G,"6' 2""",186 lbs,JR,"Sidney, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431779.png
22,Davin Watkins,G,"6' 1""",185 lbs,FR,"Nolensville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896468.png
23,Tyrece Radford,G,"6' 2""",200 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395685.png
24,Zach Walker,G,"6' 4""",199 lbs,SR,"Deer Park, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403533.png
25,Aaron Janecek,F,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912943.png
31,Javonte Brown,F,"7' 0""",253 lbs,FR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702024.png
32,Ashton Smith,F,"6' 9""",252 lbs,FR,"Spring, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701266.png
35,Manny Obaseki,G,"6' 4""",189 lbs,FR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433277.png
