number,name,position,height,weight,class,hometown,player_image
0,Caleb Fields,G,"6' 0""",192 lbs,SO,"Lewisburg, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593869.png
1,Markise Davis,G,"6' 8""",195 lbs,JR,"Oxford, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702130.png
2,Avery Felts,G,"6' 2""",192 lbs,FR,"Jonesboro, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431959.png
3,Desi Sills,G,"6' 2""",195 lbs,JR,"Jonesboro, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395701.png
5,Christian Willis,G,"6' 2""",195 lbs,SR,"Belleville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067775.png
10,Malcolm Farrington,G,"6' 3""",201 lbs,FR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431957.png
11,Lazar Grbovic,F,"6' 8""",230 lbs,FR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702131.png
12,Nicolas Tingling,G,"6' 1""",180 lbs,FR,"Port Saint Lucie, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897225.png
13,Mario Fantina,G,"6' 4""",192 lbs,FR,"Sveti Filip i Jakov, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702133.png
15,Norchad Omier,F,"6' 7""",232 lbs,FR,"Bluefields, Nicaragua",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702134.png
21,Cheikh Ndour,F,"6' 7""",228 lbs,FR,"Medina, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702135.png
22,Keyon Wesley,F,"6' 9""",176 lbs,JR,"Chesilhurst, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702136.png
23,Marquis Eaton,G,"6' 2""",202 lbs,SR,"Helena, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280139.png
24,Caleb London,G,"6' 4""",195 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702137.png
50,Antwon Jackson,F,"6' 7""",280 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432004.png
