number,name,position,height,weight,class,hometown,player_image
1,Mark Sears,G,"6' 1""",185 lbs,SO,"Muscle Shoals, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703530.png
2,Miles Brown,G,"6' 1""",180 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593449.png
3,Ben Roderick,F,"6' 5""",205 lbs,JR,"Powell, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593447.png
4,Dwight Wilson III,F,"6' 8""",250 lbs,SR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279213.png
5,Ben Vander Plas,F,"6' 8""",232 lbs,SR,"Ripon, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279448.png
10,Olumide Adelodun,G,"6' 6""",215 lbs,FR,"Calgary, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898337.png
11,Sam Towns,F,"6' 9""",190 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703531.png
12,John Tenerowicz,G,"6' 1""",185 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397920.png
13,Luke Frazier,G,"6' 5""",170 lbs,SO,"Mentor, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606834.png
14,Michael Brown Jr.,G,"5' 10""",156 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593446.png
15,Lunden McDay,G,"6' 3""",185 lbs,JR,"Akron, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432052.png
21,IJ Ezuma,F,"6' 8""",240 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898338.png
22,Tommy Schmock,G,"5' 11""",180 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407066.png
23,AJ Clayton,F,"6' 7""",195 lbs,FR,"Duncan Falls, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898339.png
24,Josh Mcdaniel,G,"6' 4""",230 lbs,SR,"Westerville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4913862.png
30,Jason Carter,F,"6' 8""",227 lbs,SR,"Johnstown, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067398.png
32,Colin Granger,F,"6' 9""",230 lbs,SO,"Suwanee, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585598.png
