number,name,position,height,weight,class,hometown,player_image
0,Sam'i Roe,G,"6' 1""",180 lbs,SR,"Atlantic City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702677.png
1,Nick Ferrarini,G,"6' 5""",190 lbs,SR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702678.png
2,Darrius Hughes,G,"6' 7""",230 lbs,JR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593782.png
3,Kyle Luedtke,G,"6' 5""",190 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398237.png
11,La'Mel Robinson,G,"6' 0""",160 lbs,SO,"Riverside, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593783.png
13,Wanjang Tut,F,"6' 8""",205 lbs,SR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279513.png
14,Dylan Brougham,C,"6' 9""",195 lbs,SO,"Riverside, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702679.png
15,Grant Frickenstein,G,"6' 3""",170 lbs,SO,"Fremont, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593784.png
21,Devin Evans,F,"6' 9""",200 lbs,JR,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702681.png
22,Marco Smith,G,"6' 2""",175 lbs,SR,"Kansas City, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280189.png
23,Frankie Fidler,F,"6' 7""",200 lbs,FR,"Bellevue, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897263.png
25,Felix Lemetti,G,"6' 1""",190 lbs,JR,"Stockholm, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398076.png
33,Akol Arop,F,"6' 5""",203 lbs,SO,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431820.png
44,Isaiah Poor Bear-Chandler,F,"6' 7""",250 lbs,SR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396685.png
