number,name,position,height,weight,class,hometown,player_image
0,Zion Young,G,"6' 3""",220 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398341.png
1,Jamal Cain,F,"6' 7""",191 lbs,SR,"Pontiac, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278572.png
2,Will Shepherd,F,"6' 8""",226 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898168.png
3,Micah Parrish,F,"6' 5""",188 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702719.png
4,Trey Townsend,F,"6' 6""",222 lbs,FR,"Oxford, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702721.png
5,Emmanuel Newsome,G,"6' 0""",175 lbs,SO,"Boca Raton, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593341.png
11,Blake Lampman,G,"6' 3""",184 lbs,SO,"Haslett, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593343.png
12,Mason Gibson,G,"5' 11""",172 lbs,FR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898169.png
13,Osei Price,G,"6' 5""",182 lbs,FR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898170.png
14,Brody Parker,G,"6' 0""",170 lbs,FR,"Troy, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898171.png
20,Ty Wyman,G,"6' 5""",205 lbs,FR,"Blissfield, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898172.png
21,Braden Burke,C,"7' 0""",240 lbs,SR,"Stevensville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067925.png
22,Peyton Mele,G,"6' 2""",175 lbs,FR,"Hermitage, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898173.png
23,Chris Conway,F,"6' 9""",226 lbs,FR,"Naperville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702722.png
24,Darius Sherman,G,"6' 2""",165 lbs,FR,"Monrovia, Liberia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898174.png
34,Jalen Moore,G,"5' 11""",170 lbs,JR,"Cloverdale, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702724.png
