number,name,position,height,weight,class,hometown,player_image
0,Jahvon Smith,G,"6' 4""",200 lbs,SO,"Hallandale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704014.png
0,Dimingus Stevens,F,"6' 6""",180 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432361.png
1,Jalen Speer,G,"6' 1""",172 lbs,SO,"Gainesville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704015.png
2,Kamron Reaves,G,"6' 2""",170 lbs,SR,"Champaign, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279781.png
3,MJ Randolph,G,"6' 4""",170 lbs,SR,"Pensacola, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398142.png
5,Keith Littles,G,"6' 4""",170 lbs,SR,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704017.png
10,Chase Barrs,F,"6' 9""",185 lbs,JR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432939.png
11,Caleb Muller,F,--,--,FR,"Boca Raton, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899687.png
13,Jamir Williams,G,"6' 5""",170 lbs,SO,"Newnan, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593368.png
20,Jai Clark,G,"6' 2""",185 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704020.png
21,Johnny Brown,F,"6' 9""",210 lbs,JR,"Daytona Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704021.png
22,Saiyd Burnside,F,--,--,FR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899685.png
23,Bryce Moragne,F,"6' 5""",220 lbs,SR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279780.png
24,Wylie Howard,C,"6' 11""",250 lbs,JR,"Lauderhill, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704022.png
25,DJ Jones,F,"6' 9""",200 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066476.png
32,Jordan Jackson,F,"6' 10""",225 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3154928.png
33,Alex Andrews,F,"6' 7""",200 lbs,SO,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704023.png
34,Richard Mathews,F,--,--,FR,"Estero, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899686.png
44,Legend Stamps,F,--,--,JR,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899688.png
55,Hnric Murray Jr.,F,"6' 5""",215 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4408462.png
