number,name,position,height,weight,class,hometown,player_image
0,Sedrick Altman,G,"6' 2""",180 lbs,JR,"Rialto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432935.png
2,Allen Powell,G,"6' 2""",165 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593364.png
3,Corey McKeithan,G,"5' 10""",165 lbs,SO,"Windsor, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433243.png
5,Mervin James,F,"6' 7""",215 lbs,JR,"St. Thomas, Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592283.png
10,Ajiri Ogemuno-Johnson,F,"6' 8""",210 lbs,SR,"Delta State, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4406151.png
11,Tyrel Bladen,F,"6' 10""",230 lbs,JR,"Coatesville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398396.png
12,Jordan Smalls,G,"6' 7""",185 lbs,SO,"Jonesboro, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705264.png
13,Jaelen McGlone,G,"6' 4""",205 lbs,SO,"Cheltenham, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705265.png
14,Dimencio Vaughn,F,"6' 5""",215 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067347.png
15,Jeremiah Pope,G,"6' 4""",180 lbs,SR,"Clinton, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4288898.png
20,R.J. Weise,G,"6' 0""",185 lbs,SO,"Allentown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705267.png
35,Nehemiah Benson,F,"6' 7""",215 lbs,SO,"Streetsboro, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705270.png
55,Dwight Murray Jr.,G,"6' 0""",180 lbs,SR,"Austell, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398029.png
