number,name,position,height,weight,class,hometown,player_image
0,Rocket Watts,G,"6' 2""",185 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432818.png
1,Iverson Molinar,G,"6' 3""",190 lbs,JR,"Panama City, Panama",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432885.png
2,Javian Davis,F,"6' 9""",240 lbs,JR,"Canton, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592739.png
3,Shakeel Moore,G,"6' 1""",185 lbs,SO,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602027.png
4,Cameron Matthews,G,"6' 7""",225 lbs,SO,"Olive Branch, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432394.png
5,Cam Carter,G,"6' 3""",185 lbs,FR,"Donaldsonville, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898380.png
10,Garrison Brooks,F,"6' 9""",230 lbs,SR,"Lafayette, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277908.png
11,Andersson Garcia,G,"6' 7""",210 lbs,SO,"Moca, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702431.png
12,Keshawn Murphy,F,"6' 10""",245 lbs,FR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683756.png
13,D.J. Jeffries,F,"6' 7""",225 lbs,JR,"Olive Branch, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431682.png
20,Derek Fountain,F,"6' 9""",225 lbs,SO,"Holly Springs, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702432.png
21,Justin Rumph,G,"6' 5""",215 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593014.png
24,Tyler Brumfield,G,"6' 1""",180 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898381.png
25,Isaac Stansbury,G,"6' 1""",160 lbs,JR,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593015.png
35,Tolu Smith,F,"6' 11""",245 lbs,JR,"Bay Saint Louis, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397882.png
44,Alden Applewhite,F,"6' 7""",200 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898382.png
