number,name,position,height,weight,class,hometown,player_image
0,Boo Buie,G,"6' 2""",180 lbs,JR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592712.png
1,Chase Audige,G,"6' 4""",200 lbs,JR,"Coram, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397602.png
2,Ryan Greer,G,"6' 2""",190 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397230.png
3,Ty Berry,G,"6' 3""",185 lbs,SO,"Newton, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702288.png
5,Julian Roper II,G,"6' 3""",180 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683949.png
13,Brooks Barnhizer,G,"6' 6""",215 lbs,FR,"Lafayette, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684208.png
14,Casey Simmons,G,"6' 6""",180 lbs,FR,"Milton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432692.png
15,Ryan Young,C,"6' 10""",240 lbs,JR,"Stewartsville, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397232.png
21,Elyjah Williams,F,"6' 7""",220 lbs,SR,"Evanston, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279627.png
22,Pete Nance,F,"6' 10""",225 lbs,SR,"Akron, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397233.png
31,Robbie Beran,F,"6' 9""",215 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431737.png
34,Matthew Nicholson,C,"7' 0""",255 lbs,SO,"Clarkston, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702289.png
53,Roy Dixon III,G,"5' 11""",170 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592715.png
54,Dylan Sandhu,G,"6' 4""",160 lbs,JR,"Northville, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592716.png
