number,name,position,height,weight,class,hometown,player_image
0,Teddy Allen,G,"6' 6""",212 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277932.png
1,Marchelus Avery,F,"6' 8""",205 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896927.png
2,Donnie Tillman,F,"6' 7""",225 lbs,SR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278536.png
3,Nate Pryor,G,"6' 3""",175 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702460.png
4,Mario McKinney Jr.,G,"6' 1""",175 lbs,SO,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896928.png
5,Clayton Henry,G,"6' 4""",201 lbs,SR,"Calgary, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396010.png
10,Sir'Jabari Rice,G,"6' 4""",180 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280181.png
11,Marsei Caston,G,"6' 3""",173 lbs,SO,"Windsor, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896929.png
12,Virshon Cotton,G,"6' 2""",170 lbs,JR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279307.png
13,Will McNair Jr.,F,"6' 10""",277 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396012.png
15,Mike Peake,F,"6' 7""",218 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4572450.png
20,Cameron Crawford,G,"6' 1""",165 lbs,FR,"Kirtland, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896930.png
23,Levar Williams,G,"6' 1""",190 lbs,SO,"Hyde Park, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896931.png
25,Jorge Moreno,F,"6' 10""",273 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905606.png
35,Johnny McCants,F,"6' 7""",229 lbs,SR,"Las Cruces, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067472.png
42,Yuat Alok,F,"6' 11""",211 lbs,SR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397070.png
NA,Shakiru Odunewu,F,"6' 10""",255 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896933.png
NA,Kiran Oliver,G,"6' 3""",185 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896934.png
