number,name,position,height,weight,class,hometown,player_image
0,Jake LaRavia,F,"6' 8""",235 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592691.png
1,Isaiah Mucius,F,"6' 8""",205 lbs,SR,"East Patchogue, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395686.png
2,Cameron Hildreth,G,"6' 4""",195 lbs,FR,"Worthing, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4696316.png
4,Daivien Williamson,G,"6' 1""",180 lbs,SR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398180.png
10,Tariq Ingraham,F,"6' 9""",260 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431995.png
11,Carter Whitt,G,"6' 3""",180 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711679.png
13,Dallas Walton,F,"7' 0""",230 lbs,SR,"Arvada, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066353.png
20,Khadim Sy,F,"6' 10""",240 lbs,SR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065740.png
23,Lucas Taylor,G,"6' 5""",195 lbs,FR,"Wake Forest, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4698717.png
25,Robert Mccray V,G,"6' 4""",185 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4685802.png
30,Damari Monsanto,G,"6' 6""",225 lbs,SO,"Pembroke Pines, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432916.png
31,Alondes Williams,G,"6' 5""",210 lbs,SR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592216.png
33,Matthew Marsh,F,"7' 1""",250 lbs,FR,"Reading, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897407.png
40,RJ Kennah,G,"6' 5""",180 lbs,FR,"Parker, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897408.png
44,Luc Robinson,F,"6' 10""",260 lbs,FR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897409.png
45,Anthony Mathis Jr.,G,"6' 0""",185 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701988.png
51,Kevin Dunn,G,"6' 2""",205 lbs,FR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897410.png
52,Grant van Beveren,F,"6' 6""",215 lbs,JR,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592313.png
55,Miles Lester,G,"6' 0""",180 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279097.png
