number,name,position,height,weight,class,hometown,player_image
0,Warren Williams,F,"6' 9""",240 lbs,SR,"Kingston, Jamaica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279701.png
1,Matthew Glassman,G,"6' 1""",175 lbs,SR,"Bedford, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398102.png
2,Romar Reid,G,"6' 2""",175 lbs,JR,"Mount Vernon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593324.png
3,Ant Nelson,G,"6' 4""",180 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397118.png
4,Samir Stewart,G,"6' 1""",180 lbs,SR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398104.png
5,Samba Diallo,F,"6' 7""",195 lbs,SR,"Rufisque, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397161.png
10,Adam Cisse,F,"6' 10""",220 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593329.png
11,Daniel Schreier,F,"6' 9""",220 lbs,JR,"Santa Monica, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398105.png
14,Marques Watson,G,"6' 5""",190 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703172.png
15,Amir Britt,F,"6' 7""",210 lbs,SO,"Edison, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703173.png
15,Jose Perez,F,"6' 5""",220 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397528.png
20,Daniel Hackett,G,--,--,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901655.png
20,George Hyland,G,--,--,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901654.png
21,Sean Duke,G,"6' 2""",180 lbs,SO,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703174.png
23,Josh Roberts,F,"6' 9""",220 lbs,SR,"Troy, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397122.png
30,Elijah Buchanan,G,"6' 5""",190 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398103.png
55,Nick Brennen,G,"6' 5""",180 lbs,SR,"Irvington, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703175.png
NA,Aryan Arora,G,--,--,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4901653.png
