number,name,position,height,weight,class,hometown,player_image
0,Kevin Marfo,F,"6' 8""",245 lbs,SR,"Bergenfield, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066877.png
1,Tymu Chenery,G,"6' 6""",190 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703434.png
2,Matt Balanc,G,"6' 4""",195 lbs,JR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398397.png
3,Savion Lewis,G,"6' 1""",160 lbs,JR,"Dix Hills, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398398.png
4,Brody Limric,F,"6' 9""",200 lbs,FR,"Glastonbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898239.png
5,Tyrese Williams,G,"6' 3""",186 lbs,SR,"Beacon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398399.png
11,Dezi Jones,G,"5' 10""",167 lbs,SO,"Hannibal, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898242.png
12,Bernie Blunt,G,"6' 0""",175 lbs,FR,"Morgantown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898243.png
14,Quinn Guth,G,"6' 2""",--,FR,"Brookfield, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4902535.png
15,Luis Kortright,G,"6' 3""",204 lbs,SO,"Manhattan, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703435.png
20,Brendan McGuire,G,"6' 7""",190 lbs,JR,"Garden City, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433042.png
22,Elias King,F,"6' 9""",218 lbs,JR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703436.png
23,JJ Riggins,F,"6' 6""",245 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432089.png
25,Jacob Rigoni,F,"6' 6""",215 lbs,SR,"Adelaide, SA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279743.png
53,Brendan Martin,G,"5' 7""",150 lbs,SR,"South Setauket, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4609885.png
