number,name,position,height,weight,class,hometown,player_image
0,Jaden Geron,G,"6' 8""",175 lbs,FR,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897553.png
1,Noah Hutchins,G,"6' 1""",195 lbs,FR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703101.png
2,Jake Lieppert,G,"6' 4""",200 lbs,SO,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703102.png
3,Travis Evee,G,"6' 1""",180 lbs,SO,"Randolph, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593712.png
4,Quincy Olivari,G,"6' 3""",200 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432070.png
5,Cameron Sheffield,G,"6' 6""",200 lbs,FR,"Alpharetta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432321.png
10,Ben Moffat,F,"6' 8""",225 lbs,SO,"Wichita Falls, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593254.png
11,Riley Abercrombie,F,"6' 10""",210 lbs,SO,"Wollongong, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397265.png
12,Carl Pierre,G,"6' 4""",190 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278368.png
13,Terrance McBride,G,"6' 2""",170 lbs,SR,"Lynwood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279474.png
14,Reed Myers,G,"6' 0""",180 lbs,SO,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593255.png
15,Max Fiedler,F,"6' 11""",235 lbs,SO,"Indialantic, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431964.png
20,Damion McDowell Jr,F,"6' 6""",190 lbs,FR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897554.png
22,Jackson Peakes,G,"6' 4""",182 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897555.png
24,Chris Mullins,G,"6' 3""",190 lbs,JR,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397690.png
34,Mylyjael Poteat,F,"6' 9""",260 lbs,FR,"Reidsville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590358.png
