number,name,position,height,weight,class,hometown,player_image
0,Meechie Johnson Jr.,G,"6' 2""",172 lbs,FR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710770.png
1,Jimmy Sotos,G,"6' 3""",200 lbs,SR,"Elk Grove Village, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280044.png
2,Cedric Russell,G,"6' 2""",190 lbs,SR,"Alexandria, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280257.png
3,Eugene Brown III,G,"6' 6""",195 lbs,SO,"Conyers, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433179.png
10,Justin Ahrens,F,"6' 6""",195 lbs,SR,"Versailles, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397236.png
14,Justice Sueing,F,"6' 7""",215 lbs,SR,"Honolulu, HI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278141.png
22,Malaki Branham,G,"6' 5""",180 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4565201.png
23,Zed Key,F,"6' 8""",245 lbs,SO,"Bay Shore, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432401.png
24,Kalen Etzler,F,"6' 8""",200 lbs,FR,"Van Wert, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433608.png
25,Kyle Young,F,"6' 8""",225 lbs,SR,"Canton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277974.png
31,Seth Towns,F,"6' 8""",230 lbs,SR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066829.png
32,E.J. Liddell,F,"6' 7""",240 lbs,JR,"Belleville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432821.png
42,Harrison Hookfin,F,"6' 6""",195 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4412299.png
50,Joey Brunk,C,"6' 11""",255 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065763.png
55,Jamari Wheeler,G,"6' 1""",170 lbs,SR,"Live Oak, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277978.png
