number,name,position,height,weight,class,hometown,player_image
0,Jalen Weaver,G,"6' 4""",185 lbs,FR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684168.png
1,Kenan Blackshear,G,"6' 6""",215 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592846.png
2,AJ Bramah,G,"6' 7""",185 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593135.png
3,Alem Huseinovic,G,"6' 4""",190 lbs,SO,"Zenica, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702875.png
4,Desmond Cambridge Jr.,G,"6' 4""",180 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279462.png
5,Warren Washington,F,"7' 0""",215 lbs,JR,"Escondido, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397093.png
11,Nick Davidson,F,"6' 8""",210 lbs,FR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4699440.png
14,Tre Coleman,F,"6' 7""",185 lbs,SO,"Jeffersonville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433217.png
15,DeAndre Henry,F,"6' 7""",225 lbs,SO,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581863.png
20,Daniel Foster,G,"6' 6""",185 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702876.png
21,Jason Mensah,G,"5' 10""",--,FR,"Henderson, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897524.png
25,Grant Sherfield,G,"6' 2""",189 lbs,JR,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431794.png
30,Caleb Oden,F,"6' 5""",170 lbs,FR,"Dublin, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897525.png
42,K.J. Hymes,F,"6' 10""",210 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397343.png
50,Will Baker,C,"7' 0""",245 lbs,JR,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431691.png
