number,name,position,height,weight,class,hometown,player_image
0,Kaden Archie,G,"6' 6""",205 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397065.png
1,Cam Bryant,G,"6' 7""",215 lbs,SO,"Camilla, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702115.png
2,Elijah McCadden,G,"6' 4""",205 lbs,SR,"Rocky Mount, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397519.png
3,Tre Cobbs,G,"6' 0""",190 lbs,SR,"Lima, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067443.png
4,Kamari Brown,G,"6' 3""",190 lbs,SR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702113.png
5,Mannie Harris,G,"6' 3""",180 lbs,FR,"Camilla, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897220.png
10,Carlos Curry,F,"6' 11""",240 lbs,JR,"Albany, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396966.png
11,Mackenzie McFatten,F,"6' 8""",210 lbs,SO,"Douglas, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432054.png
12,Andrei Savrasov,F,"6' 7""",225 lbs,JR,"St Petersburg, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433073.png
13,Gedi Juozapaitis,G,"6' 4""",210 lbs,SR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596787.png
14,Donovan Stocks,G,"6' 3""",185 lbs,FR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897221.png
21,Amar Augillard,G,"6' 4""",210 lbs,FR,"Zion, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897222.png
23,Grant Weatherford,G,"6' 2""",195 lbs,SR,"Cicero, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3906672.png
24,Prince Toyambi,C,"6' 7""",230 lbs,JR,"Kinshasa, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396611.png
NA,Will Dillard,G,"6' 3""",205 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397522.png
