number,name,position,height,weight,class,hometown,player_image
0,Mike Adewunmi,G,"6' 5""",205 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278256.png
1,Justin Johnson,G,"6' 6""",185 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703110.png
2,Quinton Johnson II,G,"6' 4""",195 lbs,SO,"Oklahoma City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395996.png
3,Sai Witt,F,"6' 8""",230 lbs,SO,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896962.png
4,Jeff Otchere,F,"6' 11""",240 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396585.png
5,Ricky Nelson,G,"6' 1""",170 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278672.png
10,BJ Simmons,G,"6' 3""",195 lbs,SO,"Cedar Hill, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896963.png
11,Marek Nelson,F,"6' 7""",200 lbs,SR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279122.png
13,Xavier Johnson,G,"5' 11""",160 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597988.png
15,Shavaul Butters,F,"6' 8""",210 lbs,FR,"Freeport, GB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896964.png
20,Isaiah Garcia,G,"5' 10""",160 lbs,SO,"Weslaco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593820.png
21,Ismail Habib,G,"6' 0""",175 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711838.png
23,Donte Houston Jr.,F,"6' 9""",215 lbs,FR,"Garland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896965.png
24,Malik Lawrence-Anderson,F,"6' 6""",215 lbs,JR,"Kingston, Jamaica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702006.png
30,RayQuan Taylor,F,"6' 9""",195 lbs,FR,"Montgomery, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896966.png
32,LaQuan Butler,G,"6' 0""",170 lbs,JR,"Benton Harbor, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594143.png
33,Lee Hatcher,G,"6' 0""",205 lbs,FR,"Liberal, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896967.png
