number,name,position,height,weight,class,hometown,player_image
0,Bo Montgomery,G,"6' 5""",180 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702509.png
1,R.J. Johnson,G,"6' 1""",175 lbs,SO,"Matthews, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702508.png
3,DaJion Humphrey,G,"6' 4""",185 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4589475.png
4,Kyrell Luc,G,"5' 10""",160 lbs,FR,"Dorchester, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897904.png
10,Gerrale Gates,F,"6' 6""",230 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398092.png
12,Malcolm Townsel,G,"6' 5""",205 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702510.png
20,Tomer Oron,G,"6' 3""",170 lbs,FR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897905.png
21,Nolan Dorsey,G,"6' 5""",185 lbs,SO,"Knightdale, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703253.png
22,Austin Lewis,F,"6' 10""",190 lbs,FR,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897906.png
24,D.J. Hart,F,"6' 5""",205 lbs,SR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398057.png
32,Michael Rabinovich,F,"6' 10""",220 lbs,SO,"Hopkinton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702511.png
33,Judson Martindale,G,"6' 6""",205 lbs,SO,"Sudbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702512.png
35,Caleb Kenney,G,"6' 5""",215 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897907.png
44,Louth-M Coulibaly,F,"6' 8""",220 lbs,SO,"Ottawa, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702513.png
