number,name,position,height,weight,class,hometown,player_image
0,Darius Gakwasi,G,"6' 6""",195 lbs,FR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898229.png
1,Garrett Johnson,G,"6' 8""",210 lbs,FR,"Alexandria, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898230.png
2,Leyi Adebayo,F,"6' 7""",210 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898231.png
3,Ryan Langborg,G,"6' 4""",186 lbs,JR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597863.png
4,Matt Allocco,G,"6' 4""",200 lbs,SO,"Hilliard, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898232.png
5,Drew Friberg,F,"6' 7""",210 lbs,SR,"State College, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398004.png
10,Charlie Bagin,G,"6' 1""",170 lbs,SR,"Glen Ridge, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279564.png
11,Konrad Kiszka,G,"6' 7""",210 lbs,JR,"Newtown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597864.png
13,Jaelin Llewellyn,G,"6' 2""",185 lbs,SR,"Mississauga, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398002.png
14,Ethan Wright,G,"6' 4""",190 lbs,SR,"Newton Center, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398005.png
20,Tosan Evbuomwan,F,"6' 8""",217 lbs,JR,"Newcastle, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597865.png
24,Blake Peters,G,"6' 1""",190 lbs,FR,"Evanston, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898233.png
25,Jacob O'Connell,F,"6' 11""",240 lbs,JR,"Voorhees, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597866.png
31,Elijah Barnes,F,"6' 7""",215 lbs,SR,"Freehold, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279567.png
32,Keeshawn Kellman,F,"6' 9""",235 lbs,JR,"Allentown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597867.png
40,Max Johns,G,"6' 4""",205 lbs,SR,"High Point, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398003.png
43,Philip Byriel,F,"6' 9""",215 lbs,FR,"Drums, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898234.png
44,Mason Hooks,F,"6' 10""",240 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898235.png
54,Zach Martini,F,"6' 7""",235 lbs,SO,"Warren, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898236.png
