number,name,position,height,weight,class,hometown,player_image
0,Caleb Green,G,"5' 10""",175 lbs,SR,"Londonderry, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280068.png
1,Chris Maidoh,F,"6' 10""",210 lbs,JR,"New Carrollton, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593276.png
2,Taj Benning,G,"6' 4""",200 lbs,SR,"Fair Lawn, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279483.png
3,Jalen Leach,G,"6' 4""",190 lbs,SO,"Nyack, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702945.png
4,Jake Wojcik,G,"6' 5""",190 lbs,SR,"San Jose, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397191.png
5,Supreme Cook,F,"6' 9""",200 lbs,SO,"East Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702946.png
10,Allan Jeanne-Rose,F,"6' 7""",200 lbs,JR,"Saint Joseph, Martinique",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593277.png
11,Makai Willis,F,"6' 9""",235 lbs,FR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896371.png
12,Jack Mullally,G,"5' 10""",155 lbs,JR,"Belle Harbor, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594162.png
13,Christian Cevis,G,"6' 1""",180 lbs,FR,"Long Valley, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896369.png
14,Jason Edokpayi,F,"6' 6""",210 lbs,SO,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702947.png
15,Jack Brown,F,"6' 6""",195 lbs,SO,"Greenville, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702948.png
20,Zach Crisler,F,"6' 9""",225 lbs,JR,"North Wales, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431936.png
21,Mark Henry,G,"5' 11""",165 lbs,JR,"Hamburg, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593278.png
24,Jesus Cruz,G,"6' 5""",210 lbs,SR,"Carolina, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279488.png
33,TJ Long,G,"6' 4""",190 lbs,FR,"Rockville Centre, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896370.png
35,Tshiefu Ngalakulondi,F,"6' 7""",215 lbs,SR,"Manchester, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278410.png
