number,name,position,height,weight,class,hometown,player_image
0,Trey Boston,G,"6' 2""",165 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897140.png
1,Andre Jones,G,"6' 5""",191 lbs,SR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067818.png
2,Koreem Ozier,G,"6' 1""",190 lbs,JR,"Racine, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397996.png
3,Elijah Gonzales,G,"5' 11""",170 lbs,JR,"Clackamas, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702089.png
4,Nika Metskhvarishvili,F,"6' 8""",225 lbs,SO,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897141.png
5,Reginald Gee,G,"6' 2""",230 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067676.png
10,Langston Powell,G,"6' 5""",195 lbs,JR,"West Monroe, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593909.png
13,Thomas Howell,F,"6' 8""",235 lbs,FR,"Natchitoches, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702092.png
14,D'Marcus Hall,G,"6' 5""",210 lbs,FR,"Haughton, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702093.png
21,Luke Phillips,F,"6' 10""",220 lbs,SO,"Adelaide, SA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593912.png
22,Justin Gibson,G,"6' 4""",205 lbs,JR,"Gonzales, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702094.png
23,Johnnie Williams IV,G,"6' 5""",180 lbs,FR,"Sarasota, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702095.png
24,Russell Harrison,G,"6' 7""",200 lbs,SR,"Lubbock, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702096.png
