number,name,position,height,weight,class,hometown,player_image
0,Isaiah Mason,G,"6' 4""",175 lbs,FR,"Bowling Green, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898163.png
1,Trey Robinson,G,"6' 6""",210 lbs,SO,"Hamilton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702713.png
2,Sam Vinson,G,"6' 5""",195 lbs,FR,"Fort Thomas, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898164.png
3,Marques Warrick,G,"6' 2""",175 lbs,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702714.png
4,Adrian Nelson,F,"6' 8""",225 lbs,SR,"Pickerington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397772.png
10,Imanuel Zorgvol,C,"7' 0""",210 lbs,FR,"Paramaribo, Suriname",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898165.png
11,Bryson Langdon,G,"5' 9""",170 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593305.png
13,David Bohm,F,"6' 9""",220 lbs,SO,"Prague, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702716.png
14,Seybian Sims,F,"6' 7""",205 lbs,JR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702664.png
21,Chris Brandon,F,"6' 8""",220 lbs,JR,"Bellaire, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397737.png
22,Trevon Faulkner,G,"6' 4""",200 lbs,SR,"Harrodsburg, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397774.png
24,Jake Evans,G,"6' 1""",180 lbs,SO,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702717.png
34,Hubertas Pivorius,G,"6' 2""",170 lbs,FR,"Vilnius, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898167.png
42,Noah Hupmann,C,"7' 1""",215 lbs,SO,"Union, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702718.png
44,David Wassler,F,"6' 10""",230 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397777.png
