number,name,position,height,weight,class,hometown,player_image
1,Teiano Hardee,G,"6' 5""",215 lbs,FR,"Fairfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702146.png
2,Marcus Greene,G,"6' 2""",190 lbs,FR,"Gilroy, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897953.png
3,Rick Barros III,G,"6' 5""",200 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592632.png
4,Zach Chappell,G,"6' 3""",195 lbs,JR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397395.png
11,Deshaun Highler,G,"6' 2""",180 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279113.png
13,Xavier Ford,G,"6' 3""",205 lbs,SO,"Pasadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897954.png
14,William FitzPatrick,G,"6' 3""",200 lbs,SR,"Folsom, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592634.png
15,Elijah McCullough,G,"6' 3""",180 lbs,SO,"Chino Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397327.png
21,Jonathan Komagum,C,"6' 9""",215 lbs,JR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703542.png
22,Cameron Wilbon,F,"6' 5""",200 lbs,JR,"Gary, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397994.png
23,Bryce Fowler,G,"6' 6""",215 lbs,SR,"Avondale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278663.png
24,Chris Holley,G,"6' 2""",175 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897955.png
30,Akili Evans,G,"6' 5""",180 lbs,FR,"Waterbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897956.png
32,Hugo Clarkin,C,"7' 0""",220 lbs,FR,"Berkshire, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703347.png
33,Theo Seng,F,"6' 9""",205 lbs,FR,"Davis, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897957.png
