number,name,position,height,weight,class,hometown,player_image
0,Damion Squire,G,"6' 1""",180 lbs,JR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397579.png
1,James Jean-Marie,F,"6' 8""",235 lbs,SR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593797.png
2,Ian Burke,G,"6' 5""",190 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395998.png
3,Ezekiel Alley,G,"6' 1""",180 lbs,SR,"Tucson, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712247.png
4,Paris Dawson,G,"6' 2""",170 lbs,FR,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702138.png
5,Michael Carter III,G,"6' 5""",175 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897947.png
10,Hayden Curtiss,F,"6' 9""",220 lbs,FR,"North Bend, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701202.png
12,Trey Wood,F,"6' 8""",210 lbs,SO,"Anthem, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592629.png
14,Alexis Angeles,G,"6' 2""",185 lbs,JR,"Tualatin, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702139.png
15,Gio Nelson,G,"6' 5""",205 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279067.png
22,Marlon Ruffin,G,"6' 5""",195 lbs,JR,"Madison, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593785.png
23,Khalid Thomas,F,"6' 10""",210 lbs,SR,"Salem, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592361.png
30,Kiimani Holt,G,"6' 4""",220 lbs,FR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702140.png
32,Jacob Eyman,F,"6' 10""",235 lbs,SO,"Los Alamitos, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396000.png
33,Mikal Starks,G,"6' 1""",185 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702888.png
