number,name,position,height,weight,class,hometown,player_image
0,Avery Anderson III,G,"6' 3""",170 lbs,JR,"Justin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432851.png
1,Bryce Thompson,G,"6' 5""",195 lbs,SO,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432200.png
2,Chris Harris Jr.,G,"6' 2""",200 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592267.png
4,Donovan Williams,G,"6' 5""",200 lbs,SO,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432255.png
5,Rondel Walker,G,"6' 4""",170 lbs,SO,"Midwest City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433163.png
12,Matthew-Alexander Moncrieffe,F,"6' 7""",215 lbs,SO,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4610395.png
13,Isaac Likekele,G,"6' 5""",215 lbs,SR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397045.png
14,Bryce Williams,G,"6' 2""",180 lbs,SR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593018.png
15,Carson Sager,G,"6' 4""",207 lbs,SO,"Wichita Falls, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700812.png
20,Keylan Boone,G,"6' 8""",200 lbs,JR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431901.png
21,Brooks Manzer,G,"6' 3""",190 lbs,FR,"Edmond, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897750.png
22,Kalib Boone,F,"6' 9""",210 lbs,JR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432854.png
23,Tyreek Smith,F,"6' 7""",220 lbs,SO,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431764.png
24,Woody Newton,G,"6' 8""",200 lbs,SO,"District Heights, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4601285.png
25,Bernard Kouma,F,"6' 10""",240 lbs,JR,"N'Djamena, Chad",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700813.png
33,Moussa Cisse,F,"6' 10""",225 lbs,SO,"Conakry, Guinea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701208.png
35,Weston Church,G,"6' 3""",180 lbs,SO,"Fairview, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700814.png
