number,name,position,height,weight,class,hometown,player_image
0,Gage Bobe,G,"6' 0""",--,JR,"Vincennes, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592682.png
2,Blake Sisley,F,"6' 8""",--,FR,"Santa Claus, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897452.png
3,Jawaun Newton,G,"6' 3""",170 lbs,SR,"El Paso, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397354.png
4,Troy Boynton,G,"6' 4""",--,FR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897453.png
5,Shamar Givance,G,"5' 10""",155 lbs,SR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397353.png
10,Evan Kuhlman,F,"6' 8""",220 lbs,SR,"Liberty Township, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279131.png
11,Emmette Page,G,"6' 2""",--,SR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703892.png
13,Blaise Beauchamp,G,"6' 3""",--,SO,"Minnetonka, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897454.png
15,Grant Tichenor,G,"6' 1""",--,FR,"Hartford, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897455.png
24,Preston Phillips,F,"6' 8""",--,FR,"Elkhart, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897456.png
30,Noah Frederking,G,"6' 4""",210 lbs,SR,"Okawville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279133.png
31,Iyen Enaruna,F,"6' 9""",--,SR,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703895.png
34,Antoine Smith Jr.,F,"6' 7""",--,JR,"Westerville, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897457.png
44,Trey Hall,F,"6' 9""",--,SO,"Willimantic, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703893.png
