number,name,position,height,weight,class,hometown,player_image
0,Akrum Ahemed,G,"6' 5""",200 lbs,JR,"Hackensack, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593147.png
1,Ahamadou Fofana,G,"6' 1""",175 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702949.png
2,Malek Green,F,"6' 7""",220 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279878.png
3,Jordan Henderson,G,"6' 5""",190 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398046.png
5,Siem Uijtendaal,G,"6' 6""",185 lbs,SO,"Haarlem, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702950.png
10,Jacco Fritz,F,"6' 10""",215 lbs,JR,"Tiel, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593148.png
11,Armon Harried,G,"6' 5""",200 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593149.png
12,Asa Beyah,G,"6' 3""",210 lbs,SO,"Utica, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702951.png
21,Scott Hitchon,F,"6' 8""",230 lbs,SR,"Whitby, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279482.png
22,George Maslennikov,F,"6' 10""",240 lbs,SR,"Odessa, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702952.png
23,Delveion Jackson,F,"6' 7""",220 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279068.png
25,Xzavier Long,G,"6' 7""",190 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896367.png
33,Brandon Kulakowski,G,"6' 3""",180 lbs,FR,"Brewerton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896366.png
44,Tahj Staveskie,G,"6' 1""",165 lbs,FR,"Sandusky, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896368.png
