number,name,position,height,weight,class,hometown,player_image
0,Rayshon Harrison,G,"6' 4""",180 lbs,SO,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702195.png
1,Marquis Barnett,G,"6' 4""",195 lbs,FR,"Brunswick, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897641.png
2,Kirshon Thrash,F,"6' 3""",215 lbs,SO,"Mcdonough, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585614.png
3,Kobe Stewart,G,"6' 6""",180 lbs,SO,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702196.png
4,Winston Hill,F,"6' 7""",230 lbs,SR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702197.png
5,Zeb Graham,G,"6' 1""",175 lbs,JR,"Fort Mill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592756.png
10,James Lovorn,G,"6' 0""",175 lbs,FR,"Anderson, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897642.png
11,Will Ferguson,C,"6' 8""",210 lbs,SR,"Yulee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702198.png
13,Terrell Ard Jr.,F,"6' 7""",210 lbs,FR,"Acworth, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703134.png
15,Owen McCormack,F,"6' 9""",230 lbs,JR,"Advance, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592758.png
21,Porter Stanley,F,"6' 8""",235 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897644.png
22,Brandon Younger,G,"6' 7""",190 lbs,SR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397472.png
23,Trevon Reddish-Rhone,G,"6' 4""",205 lbs,JR,"Carrollton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597991.png
24,Ambaka Le Gregam,G,"6' 4""",180 lbs,SO,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702200.png
33,Jack McMahon,F,"6' 3""",215 lbs,JR,"Hickory, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592760.png
