number,name,position,height,weight,class,hometown,player_image
1,James Jones,F,"6' 4""",190 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067369.png
2,Garrick Green,G,"6' 6""",215 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593880.png
3,Rudi Williams,G,"6' 2""",190 lbs,SR,"Hamilton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700534.png
4,Kevin Williamson,G,"6' 5""",200 lbs,SR,"Aiken, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702122.png
5,DeShawn Thomas,C,"6' 10""",250 lbs,SR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593022.png
10,Ebrima Dibba,G,"6' 6""",205 lbs,JR,"Bredang, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397504.png
11,Jourdan Smith,F,"6' 7""",195 lbs,JR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897223.png
12,Wilfried Likayi,F,"6' 9""",205 lbs,SR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593814.png
14,Josh Uduje,G,"6' 5""",175 lbs,FR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897224.png
15,Isaac Hippolyte,F,"6' 7""",215 lbs,SR,"Spring Valley, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397509.png
20,Ahmard Harvey,F,"6' 7""",195 lbs,JR,"Freeport, GB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593884.png
21,Jalen Milner,G,"6' 1""",190 lbs,JR,"Milledgeville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593885.png
24,Vince Cole,G,"6' 6""",190 lbs,SR,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702008.png
24,Taj Thweatt,F,"6' 7""",210 lbs,SO,"Wildwood, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432364.png
44,Essam Mostafa,C,"6' 9""",250 lbs,SO,"Cairo, Egypt",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433052.png
NA,Devante' Jones,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4953135.png
NA,Malik Legania,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4953136.png
