number,name,position,height,weight,class,hometown,player_image
0,Blake Wesley,G,"6' 5""",185 lbs,FR,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683935.png
1,J.R. Konieczny,G,"6' 6""",195 lbs,FR,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4575837.png
2,Trey Wertz,G,"6' 5""",192 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397753.png
3,Prentiss Hubb,G,"6' 3""",176 lbs,JR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395664.png
4,Alex Wade,G,"6' 0""",166 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897400.png
5,Cormac Ryan,G,"6' 5""",194 lbs,JR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397114.png
12,Tony Sanders Jr.,G,"6' 7""",209 lbs,FR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701838.png
14,Nate Laszewski,F,"6' 10""",235 lbs,JR,"Jupiter, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395665.png
20,Paul Atkinson Jr.,F,"6' 9""",230 lbs,SR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279699.png
22,Elijah Taylor,F,"6' 8""",242 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433210.png
23,Dane Goodwin,G,"6' 6""",208 lbs,JR,"Upper Arlington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395667.png
24,Robby Carmody,G,"6' 4""",202 lbs,JR,"Mars, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395668.png
25,Matt Zona,F,"6' 9""",240 lbs,FR,"Blauvelt, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433574.png
31,Elijah Morgan,G,"6' 1""",169 lbs,SO,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592343.png
