number,name,position,height,weight,class,hometown,player_image
0,Ubong Abasi Etim,F,"6' 9""",210 lbs,FR,"Richmond, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898279.png
1,Brenton Mills,G,"6' 3""",185 lbs,SO,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592891.png
2,Josiah Fulcher,G,"6' 3""",180 lbs,SO,"Lima, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703571.png
3,Caleb Fields,G,"6' 2""",185 lbs,SR,"Cape May Court H, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397815.png
5,Kaden Metheny,G,"5' 11""",180 lbs,SO,"Morgantown, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703572.png
10,Cam Young,G,"6' 7""",210 lbs,SO,"Swedesboro, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703573.png
11,Trey Diggs,G,"6' 6""",210 lbs,SR,"Niceville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593401.png
12,Isaac Elsasser,G,"6' 4""",185 lbs,JR,"Bowling Green, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593402.png
13,Chandler Turner,G,"6' 7""",210 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432130.png
15,Samari Curtis,G,"6' 4""",190 lbs,JR,"Xenia, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431792.png
20,Joe Reece,F,"6' 9""",215 lbs,JR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703098.png
21,Matiss Kulackovskis,F,"6' 9""",215 lbs,SR,"Saldus, Latvia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279319.png
25,Daeqwon Plowden,G,"6' 6""",215 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279318.png
32,Gabe O'Neal,F,"6' 7""",240 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703555.png
33,Jackson Watson,G,"6' 1""",180 lbs,SO,"Libertyville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703574.png
55,Myron Gordon,G,"6' 3""",180 lbs,SR,"Bordentown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398242.png
