number,name,position,height,weight,class,hometown,player_image
0,Hayden Jory,PG,"5' 11""",170 lbs,FR,"Lompoc, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897662.png
1,Camren Pierce,PG,"5' 10""",175 lbs,SO,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702351.png
2,Trevon Taylor,G,"6' 6""",210 lbs,JR,"Chesapeake, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397446.png
3,Kobe Sanders,C,"6' 6""",175 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702352.png
4,Brantly Stevenson,F,"6' 4""",185 lbs,SO,"Rancho Cucamonga, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702353.png
5,Julien Franklin,G,"6' 7""",200 lbs,FR,"Brea, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431954.png
10,Jacob Davison,G,"6' 4""",175 lbs,SR,"Long Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066878.png
11,Aidan Prukop,SG,"6' 4""",180 lbs,SO,"Ladera Ranch, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585867.png
12,Ajani Kennedy,F,"6' 9""",225 lbs,SR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284256.png
13,Nick Carlson,G,"6' 0""",155 lbs,SO,"La Mesa, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702348.png
14,Tuukka Jaakkola,F,"6' 10""",240 lbs,SR,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397363.png
15,Alimamy Koroma,F,"6' 8""",220 lbs,JR,"Freetown, Sierra Leone",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592922.png
22,Paxton Burzell,F,"6' 8""",215 lbs,FR,"Laguna Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897663.png
24,Daniel Esparza,C,"6' 2""",175 lbs,FR,"Whittier, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897664.png
33,Kyle Colvin,F,"6' 6""",210 lbs,SO,"San Luis Obispo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397366.png
35,Matur Dhal,C,"6' 11""",195 lbs,FR,"Tempe, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709319.png
