number,name,position,height,weight,class,hometown,player_image
0,KK Curry,F,"6' 6""",205 lbs,SO,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431933.png
1,Koby Jeffries,G,"6' 3""",190 lbs,FR,"Olive Branch, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4623861.png
2,KJ Simon,G,"6' 3""",200 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397710.png
3,Mikel Henderson,G,"6' 1""",165 lbs,SO,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897330.png
4,Josh Endicott,F,"6' 9""",200 lbs,JR,"Baxter, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592295.png
5,Chris Nix,F,"6' 9""",215 lbs,SO,"Bellevue, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897331.png
10,Darius Simmons,G,"5' 11""",180 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402209.png
11,Grant Hurst,G,"6' 2""",180 lbs,FR,"Cleveland, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897332.png
12,David Didenko,F,"6' 9""",230 lbs,JR,"Yaroslavi, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592194.png
13,Dylan Pumpian,G,"6' 1""",165 lbs,FR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897333.png
15,Phillip Hughes,G,"6' 1""",180 lbs,FR,"Madison, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897334.png
20,Josiah Morris,G,"6' 6""",215 lbs,FR,"Mount Washington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897335.png
21,Bernie Andre,F,"6' 6""",210 lbs,SR,"North Miami Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397303.png
55,David Kamwanga,F,"6' 8""",215 lbs,FR,"Lancaster, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897336.png
