number,name,position,height,weight,class,hometown,player_image
0,Jimmy Boeheim,F,"6' 8""",225 lbs,SR,"Fayetteville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279472.png
1,Paddy Casey,G,"6' 0""",200 lbs,SR,"Scranton, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897402.png
2,John Bol Ajak,C,"6' 10""",216 lbs,SO,"Natinga, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592369.png
5,Frank Anselem,C,"6' 10""",215 lbs,SO,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701842.png
10,Symir Torrence,G,"6' 3""",195 lbs,JR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431696.png
11,Joseph Girard III,G,"6' 1""",190 lbs,JR,"Glens Falls, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431746.png
12,Chaz Owens,F,"6' 5""",205 lbs,SO,"Blue Bell, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4691167.png
13,Benny Williams,F,"6' 8""",208 lbs,FR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4575472.png
14,Jesse Edwards,C,"6' 11""",230 lbs,JR,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431816.png
21,Cole Swider,F,"6' 9""",220 lbs,SR,"Portsmouth, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397134.png
23,Niko Ruffin,G,"5' 10""",170 lbs,FR,"Cresskill, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897403.png
24,Chris LaValle,G,"5' 11""",168 lbs,SR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592371.png
25,Shane Feldman,G,"6' 2""",165 lbs,SO,"Agoura Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701844.png
32,Nick Giancola,F,"6' 5""",213 lbs,SR,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592370.png
33,Arthur Cordes,G,"6' 3""",180 lbs,SO,"Wallingford, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701843.png
34,Bourama Sidibe,C,"6' 10""",220 lbs,SR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278033.png
35,Buddy Boeheim,G,"6' 6""",205 lbs,SR,"Fayetteville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395676.png
