number,name,position,height,weight,class,hometown,player_image
0,Yaru Harvey,G,"6' 3""",175 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897184.png
1,Moses Wood,F,"6' 8""",210 lbs,SR,"Reno, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396657.png
2,Tyler Robertson,G,"6' 6""",225 lbs,JR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592580.png
3,Skylar Wilson,G,"6' 7""",175 lbs,FR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897186.png
4,Nikola Milosevic,G,"6' 5""",195 lbs,FR,"Podgorica, Montenegro",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897187.png
5,Chris Austin,G,"6' 4""",210 lbs,JR,"Pasadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396811.png
10,Coleman Lemke,F,"6' 8""",190 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897188.png
11,Jack Perry,G,"6' 3""",190 lbs,SR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278600.png
12,Kristian Sjolund,F,"6' 8""",210 lbs,JR,"Kongsvinger, Norway",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395633.png
13,Matija Svetozarevic,G,"6' 8""",215 lbs,FR,"Nis, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897189.png
15,Chika Nduka,G,"6' 5""",225 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897190.png
21,Miles Turner,G,"6' 3""",195 lbs,JR,"Tracy, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397719.png
23,Vasilije Vucinic,F,"6' 10""",225 lbs,FR,"Bijelo Polj, Montenegro",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897191.png
24,Matheus Silveira,C,"7' 0""",255 lbs,JR,"Tres Rios, Brazil",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398045.png
25,Mike Meadows,G,"6' 2""",175 lbs,JR,"Hollywood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4339478.png
31,Clythus Griffith Jr.,G,"6' 2""",180 lbs,SR,"Mississauga, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701197.png
34,Wyatt Watson,F,"6' 9""",210 lbs,JR,"Bellingham, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397720.png
NA,Andrew Bitrous,G,--,--,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4931008.png
