number,name,position,height,weight,class,hometown,player_image
0,Jonothon Barnes,G,"5' 10""",--,FR,"Hattiesburg, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899804.png
1,Gary Grant,F,"6' 6""",--,FR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899805.png
2,Elijah Davis,G,"6' 1""",--,FR,"Severn, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899806.png
3,Kadar Waller,G,"5' 10""",--,FR,"Bakersfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899807.png
5,Alexander Perry,F,"6' 5""",195 lbs,SR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705890.png
10,Devin Gordon,G,"6' 4""",210 lbs,FR,"Powder Springs, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705893.png
11,Caleb Hunter,G,"5' 10""",185 lbs,SO,"Plymouth, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594088.png
13,Tyler Foster,F,"6' 5""",190 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396615.png
14,John Aguer,F,"6' 9""",--,SO,"Aweil, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899808.png
15,Jordan Johnson,G,"6' 1""",175 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4597906.png
20,Quorien Waldon,F,"6' 9""",--,FR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899809.png
21,Robert Carpenter,F,"6' 7""",215 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592486.png
22,Terry Collins,G,"6' 3""",180 lbs,SR,"Kenner, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4705894.png
25,Daniel Umoh,C,"6' 9""",--,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4899810.png
31,David McCoy,G,"6' 0""",171 lbs,SR,"Meridian, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593270.png
32,Lee'Andre Howard,C,"7' 1""",--,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712375.png
33,George Ivory III,G,"6' 0""",175 lbs,SO,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703150.png
