number,name,position,height,weight,class,hometown,player_image
0,Joseph Octave,G,"6' 4""",205 lbs,SO,"Gardena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708045.png
3,Jake Heidbreder,G,"6' 5""",180 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903264.png
4,Carter Murphy,G,"6' 4""",190 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432057.png
5,Ethan Taylor,G,"6' 5""",190 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903265.png
10,A.J. Walker,G,"6' 2""",191 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397255.png
11,Byron Brown,G,"6' 4""",205 lbs,FR,"Sahuarita, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905394.png
12,Christian Depollar,G,"6' 5""",205 lbs,SO,"Montgomery Village, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710042.png
13,Chase Beasley,F,"6' 7""",185 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903266.png
14,Beau Becker,F,"6' 7""",205 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903267.png
15,Abe Kinrade,F,"6' 7""",200 lbs,SR,"Maquoketa, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397257.png
20,Kaleb Lichau,F,"6' 9""",200 lbs,FR,"Gig Harbor, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905395.png
22,Nikc Jackson,F,"6' 8""",205 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593025.png
23,Jake Murphy,G,"6' 4""",200 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903268.png
24,Jeffrey Mills,G,"6' 4""",195 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903269.png
25,Ezra Mckenna,F,"6' 8""",215 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903270.png
30,Camden Vander Zwaag,G,"6' 4""",200 lbs,JR,"Johnston, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593028.png
31,CJ Haut,F,"6' 8""",220 lbs,JR,"Monroe, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593029.png
32,Simon Banks,G,"6' 1""",185 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593030.png
33,Derek Dickenscheidt,G,"6' 6""",190 lbs,SO,"Katy, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710041.png
34,Kyle Brown,G,"6' 2""",185 lbs,SO,"La Canada, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710043.png
35,Lucas Moerman,C,"6' 10""",205 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903271.png
42,Tucker Nooe,F,"6' 8""",208 lbs,SO,"The Woodlands, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710044.png
50,Ryan Corner,C,"6' 11""",210 lbs,FR,"Allendale, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905396.png
