number,name,position,height,weight,class,hometown,player_image
0,Earl Timberlake,G,"6' 6""",220 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432193.png
1,Emoni Bates,F,"6' 9""",190 lbs,FR,"Ypsilanti, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433620.png
2,Jalen Duren,C,"6' 11""",250 lbs,FR,"Sharon Hill, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433621.png
3,Landers Nolley II,G,"6' 7""",208 lbs,JR,"Fairburn, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395684.png
4,Chandler Lawson,F,"6' 7""",215 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431721.png
5,Johnathan Lawson,G,"6' 6""",185 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432589.png
10,Alex Lomax,G,"6' 0""",188 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396633.png
11,Lester Quinones,G,"6' 5""",208 lbs,JR,"Brentwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431720.png
12,DeAndre Williams,F,"6' 9""",205 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397355.png
14,Tyler Harris,G,"5' 9""",148 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396632.png
15,John Camden,F,"6' 8""",208 lbs,FR,"Downingtown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684155.png
20,Josh Minott,F,"6' 8""",205 lbs,FR,"Boca Raton, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4687718.png
23,Malcolm Dandridge,C,"6' 9""",250 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431738.png
25,Jayden Hardaway,G,"6' 5""",209 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396635.png
30,Conor Glennon,G,"5' 10""",172 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701207.png
31,Tadarius Jacobs,G,"6' 1""",170 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897070.png
32,Nikc Merriweather,G,"5' 8""",130 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897071.png
55,Sam Onu,C,"6' 11""",270 lbs,FR,"Malvern, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897072.png
