number,name,position,height,weight,class,hometown,player_image
0,Dragan Elkaz,G,"6' 5""",205 lbs,SR,"Green Valley, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397614.png
1,J.P. Moorman II,F,"6' 7""",210 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278332.png
2,Quinton Ford,G,"6' 3""",190 lbs,FR,"Copperas Cove, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592977.png
3,Kobe Jerome,G,"6' 4""",190 lbs,FR,"New Rochelle, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897679.png
4,Daniel Mading,F,"6' 9""",210 lbs,SR,"Perth, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592978.png
5,Zyon Pullin,G,"6' 4""",195 lbs,SO,"Pleasant Hill, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592979.png
10,Jeffrey Ofoedu,G,"6' 5""",210 lbs,FR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897680.png
11,Flynn Cameron,G,"6' 5""",210 lbs,JR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4293886.png
12,Jhaylon Martinez,C,"6' 11""",260 lbs,FR,"Vallejo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897681.png
14,Wil Tattersall,G,"6' 7""",210 lbs,FR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702357.png
22,Dominick Pickett,G,"6' 3""",195 lbs,SR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4081600.png
23,Angus McWilliam,F,"6' 10""",240 lbs,JR,"Christchurch, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4293446.png
24,Jaylen Cross,G,"6' 4""",185 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592980.png
25,Callum McRae,C,"7' 1""",295 lbs,JR,"Palmerston North, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397619.png
40,Niyi Olabode,G,"6' 5""",--,FR,"Orinda, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897682.png
