number,name,position,height,weight,class,hometown,player_image
0,Aaron Clarke,G,"6' 1""",185 lbs,SR,"Parsippany, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397995.png
1,Kasparas Jonauskas,F,"6' 6""",187 lbs,SO,"Kretinga, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703176.png
2,Kenneth Womack,G,"5' 11""",186 lbs,SO,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703177.png
3,Mike Sixsmith,G,"6' 0""",170 lbs,SO,"Hicksville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703178.png
4,Alex Watson,G,"6' 3""",170 lbs,SR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279645.png
5,Zach Pfaffenberger,F,"6' 8""",215 lbs,SR,"Midlothian, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397998.png
10,Dom Mello,G,"6' 0""",165 lbs,FR,"Wareham, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897971.png
11,Quest Harris,G,"5' 11""",185 lbs,SO,"Lowell, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703179.png
12,Joey Reilly,G,"6' 0""",170 lbs,JR,"Cromwell, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593093.png
13,Najee Coursey,G,"6' 6""",175 lbs,FR,"Galloway, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897972.png
15,Raymond Espinal-Guzman,F,"6' 8""",190 lbs,FR,"Cranston, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897973.png
21,Bryce Johnson,F,"6' 6""",210 lbs,SO,"Stockton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703180.png
22,Tyler Thomas,G,"6' 3""",195 lbs,JR,"Amity, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593126.png
23,Matas Spokas,F,"6' 7""",195 lbs,SO,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703181.png
24,Tommaso Ferraresi,G,"6' 4""",190 lbs,SO,"Venice, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703182.png
25,Tanner Thomas,F,"6' 6""",205 lbs,FR,"Springfield, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897974.png
30,Cantavio Dutreil,F,"6' 7""",210 lbs,SR,"Gonaives, Haiti",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396765.png
45,Nico Galette,F,"6' 6""",210 lbs,SO,"Rahway, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703183.png
