number,name,position,height,weight,class,hometown,player_image
0,Kuluel Mading,F,"6' 9""",202 lbs,FR,"High Point, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709150.png
1,LaQuill Hardnett,F,"6' 8""",205 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396610.png
2,Kidtrell Blocker,G,"6' 5""",180 lbs,FR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898368.png
3,Curtis Jones,G,"6' 5""",165 lbs,FR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898369.png
4,Keishawn Brewton,G,"6' 2""",185 lbs,SR,"Spartanburg, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593881.png
5,Zaakir Williamson,F,"6' 7""",255 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898370.png
10,Ronaldo Segu,G,"6' 0""",165 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397820.png
11,Jeenathan Williams,F,"6' 5""",205 lbs,SR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397821.png
20,Ty Perry,G,"6' 3""",210 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396812.png
21,Dominic Johnson,F,"6' 5""",220 lbs,SR,"Windsor, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4290560.png
22,Lucas Saleh,F,"6' 6""",210 lbs,JR,"Tiburon, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703567.png
23,Jamon Bivens,G,"6' 3""",190 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397822.png
24,Tra'Von Fagan,F,"6' 8""",211 lbs,SR,"Waterloo, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397823.png
33,Maceo Jack,G,"6' 5""",207 lbs,SR,"Williamsville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278495.png
34,Josh Mballa,F,"6' 7""",220 lbs,SR,"Bordeaux, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397084.png
41,Brock Bertram,C,"6' 11""",244 lbs,SR,"Apple Valley, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067374.png
42,David Skogman,C,"6' 10""",228 lbs,SO,"Waukesha, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593409.png
