number,name,position,height,weight,class,hometown,player_image
0,Ny'Mire Little,G,"6' 4""",203 lbs,FR,"Chester, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896619.png
1,Will Amica,G,"6' 1""",170 lbs,SO,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585592.png
2,De'Vondre Perry,F,"6' 7""",220 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278335.png
3,Trey Hutcheson,F,"6' 5""",195 lbs,JR,"Marion, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433012.png
4,Jarvis Doles,F,"6' 9""",215 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279195.png
5,Jamel Horton,G,"6' 4""",190 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700941.png
10,Aaron Reddish,F,"6' 7""",185 lbs,FR,"Norristown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896621.png
11,Tairi Ketner,F,"6' 7""",263 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896618.png
12,Justin Neely,F,"6' 5""",200 lbs,FR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896620.png
13,Gerald Drumgoole Jr.,F,"6' 5""",214 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431833.png
20,Matt Cerruti,G,"6' 4""",190 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896617.png
23,Sam Shafer,F,"6' 6""",200 lbs,JR,"Frankfort, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397493.png
24,Paul Newman,C,"6' 9""",225 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280043.png
25,Luke Fizulich,G,"6' 2""",185 lbs,SO,"Harrington Park, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701562.png
30,Chuck Champion,G,"6' 4""",185 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067132.png
