number,name,position,height,weight,class,hometown,player_image
0,Michael Hanshaw,F,"6' 9""",215 lbs,JR,"Moorpark, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592586.png
1,RJ Walker,G,"6' 0""",165 lbs,FR,"Decatur, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897876.png
2,Yusef Salih,G,"6' 0""",175 lbs,FR,"Gainesville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897877.png
3,Mikey Dixon,G,"6' 2""",165 lbs,SR,"New Castle, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4070682.png
4,Trevante Anderson,G,"6' 1""",180 lbs,JR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397741.png
5,Jemeil King,G,"6' 5""",180 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407459.png
10,Nolan Bertain,G,"6' 3""",190 lbs,SR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397730.png
11,Kendall McHugh,G,"5' 11""",160 lbs,SO,"Centreville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701573.png
15,Philip Pepple Jr.,F,"6' 7""",245 lbs,JR,"Shoreline, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703383.png
20,Ethan Kilgore,G,"6' 5""",210 lbs,FR,"Gower, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701575.png
21,Gabe Quinnett,G,"6' 4""",200 lbs,SO,"Moscow, ID",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592592.png
23,Rashad Smith,G,"6' 4""",200 lbs,JR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702028.png
32,Tanner Christensen,F,"6' 10""",260 lbs,FR,"Spokane Valley, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701576.png
33,Jack Hatten,G,"6' 5""",185 lbs,FR,"Bakersfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897878.png
