number,name,position,height,weight,class,hometown,player_image
0,David Mitchell,G,"6' 6""",210 lbs,SR,"Roxbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397914.png
1,Dan Friday,G,"6' 4""",225 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593253.png
2,Zachary Taylor,G,"6' 2""",185 lbs,SO,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702984.png
4,Lyndel Erold,G,"6' 3""",170 lbs,FR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898207.png
5,Noah Meren,G,"6' 5""",200 lbs,SR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4408233.png
10,Kino Lilly Jr.,G,"6' 0""",165 lbs,FR,"Glenn Dale, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898208.png
11,Malachi Ndur,F,"6' 8""",215 lbs,SO,"St. Thomas, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702983.png
13,Josh Watts,G,"6' 4""",190 lbs,JR,"Beltsville, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432131.png
14,Tyler Brown,G,"6' 0""",175 lbs,SR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702979.png
20,Kimo Ferrari,G,"6' 0""",185 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702980.png
21,Aaron Cooley,G,"6' 5""",185 lbs,FR,"Roxbury, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898209.png
22,Jaylan Gainey,F,"6' 9""",220 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397913.png
23,Perry Cowan,G,"6' 4""",205 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432960.png
24,Felix Kloman,G,"6' 5""",190 lbs,SO,"Ipswich, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702981.png
25,Tamenang Choh,F,"6' 5""",210 lbs,SR,"Lowell, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279463.png
31,Nana Owusu-Anane,F,"6' 8""",220 lbs,FR,"Burlington, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898210.png
32,Paxson Wojcik,G,"6' 5""",200 lbs,JR,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433125.png
55,Sam Klores,G,"6' 1""",180 lbs,FR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898211.png
