number,name,position,height,weight,class,hometown,player_image
0,Xavier Bledson,G,"6' 6""",215 lbs,SO,"Gainesville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897464.png
1,Julian Larry,G,"6' 3""",185 lbs,FR,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703907.png
2,Quimari Peterson,G,"6' 1""",175 lbs,FR,"Gary, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897465.png
3,Kailex Stephens,F,"6' 7""",214 lbs,JR,"Tuscaloosa, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703906.png
4,Cooper Neese,G,"6' 4""",185 lbs,JR,"Cloverdale, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4288068.png
5,Cameron Crawford,G,"6' 5""",175 lbs,FR,"Hoover, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897466.png
11,Tyreke Key,G,"6' 3""",205 lbs,SR,"Celina, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279143.png
12,Micah Thomas,G,"6' 0""",175 lbs,FR,"Oklahoma City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897467.png
13,Sam Mervis,G,"5' 11""",172 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703908.png
14,Simon Wilbar,F,"6' 11""",235 lbs,FR,"Fort Myers, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897468.png
15,Cameron Henry,G,"6' 6""",210 lbs,JR,"Chesterfield, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897469.png
24,Zach Hobbs,G,"6' 5""",190 lbs,SO,"Mesa, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897470.png
35,Dearon Tucker,F,"6' 10""",240 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431844.png
50,Nick Hittle,C,"6' 10""",245 lbs,FR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703910.png
