number,name,position,height,weight,class,hometown,player_image
0,Dylan Dawson,G,"6' 3""",180 lbs,SO,"Humble, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702066.png
1,Isiah Small,F,"6' 8""",170 lbs,SR,"Jersey City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593923.png
2,Davion Coleman,G,"6' 2""",165 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897156.png
3,Darien Jenkins,G,"6' 3""",190 lbs,JR,"Deer Park, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702067.png
4,Shelby Adams,G,"6' 3""",175 lbs,SR,"Converse, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280276.png
5,Caleb Asberry,G,"6' 3""",170 lbs,SR,"Pflugerville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593924.png
10,Tyrel Morgan,F,"6' 5""",185 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897157.png
11,Nate Martin,F,"6' 8""",215 lbs,SO,"Cypress, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702068.png
12,Mason Harrell,G,"5' 9""",145 lbs,SR,"Midwest City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397702.png
14,Dalen Whitlock,G,"6' 4""",--,FR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897158.png
15,Deuce Guidry,G,"5' 8""",155 lbs,SO,"Dickinson, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702070.png
22,Nighael Ceaser,F,"6' 8""",225 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702071.png
23,Nate Lacewell,F,"6' 9""",210 lbs,SO,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703350.png
24,Brandon Love,F,"6' 9""",208 lbs,FR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897159.png
55,Drue Drinnon,G,"6' 1""",180 lbs,JR,"Smyrna, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397358.png
