number,name,position,height,weight,class,hometown,player_image
0,K.J. McClurg,G,"6' 4""",185 lbs,SO,"Morgantown, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701156.png
1,Tayler Mattos,C,"6' 11""",240 lbs,SR,"New London, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397814.png
2,Qon Murphy,G,"6' 5""",195 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398022.png
3,Nick Guadarrama,F,"6' 5""",250 lbs,SR,"Newington, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396578.png
4,Jon Willeman,G,"6' 2""",170 lbs,SO,"Lebanon, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701157.png
5,Josh Hopkins,G,"6' 5""",210 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278238.png
10,Nick Johnson,G,"6' 4""",200 lbs,SO,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593988.png
11,Blondeau Tchoukuiegno,G,"6' 2""",190 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593989.png
12,Sloan Seymour,F,"6' 9""",225 lbs,JR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398391.png
14,A.J. Lopez,G,"6' 5""",170 lbs,FR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897192.png
22,Marco Foster,G,"6' 2""",180 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897193.png
23,Chris Lester,F,"6' 7""",230 lbs,SR,"Barrington, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066728.png
24,Jayden Martinez,F,"6' 7""",215 lbs,SR,"Cibolo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396579.png
