number,name,position,height,weight,class,hometown,player_image
0,K.D. Johnson,G,"6' 0""",204 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432363.png
1,Wendell Green Jr.,G,"5' 11""",175 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433198.png
2,Jaylin Williams,F,"6' 8""",230 lbs,JR,"Nahunta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431776.png
5,Chris Moore,F,"6' 6""",240 lbs,SO,"West Memphis, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433200.png
10,Jabari Smith,F,"6' 10""",220 lbs,FR,"Fayetteville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432639.png
12,Zep Jasper,G,"6' 1""",185 lbs,SR,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4311618.png
13,Walker Kessler,F,"7' 1""",245 lbs,SO,"Newnan, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433136.png
14,Preston Cook,G,"6' 4""",205 lbs,SR,"Auburn, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403230.png
20,Carter Sobera,G,"6' 5""",187 lbs,SO,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706859.png
21,Ty Cressman,F,"6' 7""",244 lbs,JR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706860.png
22,Allen Flanigan,G,"6' 6""",215 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432874.png
23,Babatunde Akingbola,C,"6' 10""",245 lbs,JR,"Ogun, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431873.png
24,Lior Berman,G,"6' 4""",215 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592748.png
25,Chandler Leopard,G,"6' 3""",195 lbs,JR,"Athens, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4603956.png
31,Michael Whitmore,G,"5' 10""",160 lbs,SO,"Dunwoody, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896452.png
33,Chase Maasdorp,G,"6' 0""",175 lbs,JR,"Lakewood Ranch, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403231.png
35,Devan Cambridge,G,"6' 6""",215 lbs,JR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592749.png
44,Dylan Cardwell,C,"6' 11""",250 lbs,SO,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433174.png
