number,name,position,height,weight,class,hometown,player_image
0,Trent Stephney,G,"6' 2""",170 lbs,JR,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592753.png
1,Jamon Battle,F,"6' 5""",210 lbs,JR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592754.png
2,LJ Thorpe,F,"6' 5""",215 lbs,SR,"West Palm Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279050.png
3,Tajion Jones,G,"6' 5""",190 lbs,SR,"Oak Ridge, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279052.png
4,Martin Kawa,G,"6' 3""",185 lbs,FR,"Stafford, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897651.png
4,Drew Pember,F,"6' 10""",190 lbs,JR,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431793.png
5,Silas Mason,F,"6' 7""",185 lbs,SO,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702142.png
10,Evan Clayborne,F,"6' 6""",228 lbs,SR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067415.png
11,BJ Marable,F,"6' 9""",230 lbs,SO,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702141.png
13,Quay Kimble,G,"5' 10""",165 lbs,SR,"Shelby, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4283783.png
14,Luke Lawson,F,"6' 7""",180 lbs,SR,"Coeburn, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397801.png
15,Dean Gabrelcik,G,"6' 4""",205 lbs,FR,"East Lake, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897652.png
21,Jordan Hairston,G,"6' 0""",160 lbs,SO,"Centreville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594138.png
22,Coty Jude,F,"6' 9""",190 lbs,SR,"Fort Gay, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397803.png
30,Deacon Heath,G,"6' 0""",170 lbs,SR,"Banner Elk, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397804.png
