date,game_id,home,away
2011-12-10,313440009,Arizona State,North Dakota State
2011-12-10,313440023,San José St,Cal Poly
2011-12-10,313440030,USC,New Mexico
2011-12-10,313440042,Hartford,Niagara
2011-12-10,313440055,Jacksonville State,Southern
2011-12-10,313440085,IUPUI,Western Kentucky
2011-12-10,313440087,Notre Dame,Dartmouth
2011-12-10,313440116,Mt. St. Mary's,Loyola (MD)
2011-12-10,313440135,Minnesota,Saint Peter's
2011-12-10,313440139,Saint Louis,Illinois-Springfield
2011-12-10,313440145,Ole Miss,Mississippi Valley State
2011-12-10,313440171,Columbia,LIU Brooklyn
2011-12-10,313440179,St. Bonaventure,Canisius
2011-12-10,313440183,Syracuse,George Washington
2011-12-10,313440201,Oklahoma,Arkansas
2011-12-10,313440245,Texas A&M,UL Monroe
2011-12-10,313440249,North Texas,Sam Houston State
2011-12-10,313440251,Texas,Texas State
2011-12-10,313440254,Utah,BYU
2011-12-10,313440282,Indiana State,Maryville University
2011-12-10,313440300,UC Irvine,Vanguard
2011-12-10,313440301,San Diego,Maine
2011-12-10,313440305,DePaul,Chicago State
2011-12-10,313440339,Evansville,North Carolina A&T
2011-12-10,313442005,Air Force,Arkansas-Pine Bluff
2011-12-10,313442026,Appalachian State,East Tennessee State
2011-12-10,313442031,Little Rock,Missouri State
2011-12-10,313442032,Arkansas State,Central Arkansas
2011-12-10,313442050,Ball State,Butler
2011-12-10,313442084,Buffalo,Youngstown St
2011-12-10,313442116,UCF,Bethune-Cookman
2011-12-10,313442169,Delaware State,Delaware
2011-12-10,313442184,Duquesne,Penn State
2011-12-10,313442198,Eastern Kentucky,Georgia Southern
2011-12-10,313442241,Gardner-Webb,South Carolina State
2011-12-10,313442275,Hofstra,Manhattan
2011-12-10,313442325,La Salle,Army
2011-12-10,313442335,Liberty,VA Intermont
2011-12-10,313442351,Loyola Marymount,Idaho State
2011-12-10,313442393,Middle Tennessee,UT Martin
2011-12-10,313442405,Monmouth,Fordham
2011-12-10,313442413,Morehead State,South Dakota
2011-12-10,313442460,Northern Iowa,Milwaukee
2011-12-10,313442464,Northern Arizona,CSU Bakersfield
2011-12-10,313442483,Oregon,Fresno State
2011-12-10,313442492,Pepperdine,CSU Northridge
2011-12-10,313442501,Portland,Ohio
2011-12-10,313442507,Providence,Bryant
2011-12-10,313442509,Purdue,Eastern Michigan
2011-12-10,313442515,Radford,George Mason
2011-12-10,313442546,SE Missouri St,UMKC
2011-12-10,313442565,SIU-Edwardsville,Hannibal-LaGrange
2011-12-10,313442572,Southern Miss,Louisiana Tech
2011-12-10,313442617,Stephen F. Austin,Alabama State
2011-12-10,313442633,Tennessee,Austin Peay
2011-12-10,313442635,Tennessee Tech,Lipscomb
2011-12-10,313442642,Texas Wesleyan,Florida International
2011-12-10,313442649,Toledo,Loyola Chicago
2011-12-10,313442674,Valparaiso,Bowling Green
2011-12-10,313442678,VMI,Milligan
2011-12-10,313442681,Wagner,Lehigh
2011-12-10,313442692,Weber State,Southern Utah
2011-12-10,313442710,Western Illinois,Eastern Illinois
2011-12-10,313442724,Wichita State,Utah State
2011-12-10,313442747,Wofford,Virginia-Wise
2011-12-10,313443084,Utah Valley,Portland State
