date,game_id,home,away
2014-02-13,400498173,Southern Utah,Weber State
2014-02-13,400498174,Portland State,Northern Arizona
2014-02-13,400498175,Eastern Washington,Sacramento State
2014-02-13,400498176,Northern Colorado,Montana
2014-02-13,400498177,North Dakota,Montana State
2014-02-13,400498655,Radford,UNC Asheville
2014-02-13,400498867,St. Francis (PA),Robert Morris
2014-02-13,400499187,East Tennessee State,Florida Gulf Coast
2014-02-13,400499463,Tulsa,East Carolina
2014-02-13,400499464,UTSA,Florida International
2014-02-13,400499465,UTEP,Florida Atlantic
2014-02-13,400499466,Middle Tennessee,Tulane
2014-02-13,400499467,North Texas,Old Dominion
2014-02-13,400499468,UAB,Southern Miss
2014-02-13,400499889,CSU Bakersfield,Idaho
2014-02-13,400499890,UT Rio Grande Valley,Chicago State
2014-02-13,400499892,Utah Valley,Seattle
2014-02-13,400501661,Western Illinois,North Dakota State
2014-02-13,400501662,Purdue Fort Wayne,South Dakota
2014-02-13,400501663,IUPUI,Denver
2014-02-13,400502447,Louisiana,Little Rock
2014-02-13,400502448,South Alabama,Arkansas State
2014-02-13,400502451,Western Kentucky,Troy
2014-02-13,400502626,Fairfield,Quinnipiac
2014-02-13,400502627,Rider,Manhattan
2014-02-13,400503024,CSU Northridge,Cal Poly
2014-02-13,400503025,CSU Fullerton,UC Davis
2014-02-13,400503026,UC Riverside,Hawai'i
2014-02-13,400503211,Austin Peay,Eastern Illinois
2014-02-13,400503212,Jacksonville State,Morehead State
2014-02-13,400503213,Murray State,SIU-Edwardsville
2014-02-13,400503214,Tennessee Tech,Eastern Kentucky
2014-02-13,400503215,Belmont,Tennessee State
2014-02-13,400504021,Houston Baptist,Oral Roberts
2014-02-13,400504022,Texas A&M-CC,Central Arkansas
2014-02-13,400504023,SE Louisiana,McNeese
2014-02-13,400504024,Lamar,Stephen F. Austin
2014-02-13,400504025,New Orleans,Nicholls
2014-02-13,400504026,Sam Houston State,Northwestern State
2014-02-13,400504027,Incarnate Word,Abilene Christian
2014-02-13,400504310,Charleston,Drexel
2014-02-13,400504569,Butler,Creighton
2014-02-13,400504570,Seton Hall,St. John's
2014-02-13,400506181,UCLA,Colorado
2014-02-13,400506421,Missouri,Arkansas
2014-02-13,400506627,USC,Utah
2014-02-13,400506640,Cleveland State,UIC
2014-02-13,400506791,Pacific,BYU
2014-02-13,400506811,Gonzaga,Pepperdine
2014-02-13,400507136,Youngstown St,Green Bay
2014-02-13,400508955,Portland,Loyola Marymount
2014-02-13,400509000,Saint Mary's,San Diego
2014-02-13,400510027,Michigan State,Northwestern
2014-02-13,400510028,Wisconsin,Minnesota
2014-02-13,400536694,South Carolina,Vanderbilt
2014-02-13,400536994,Georgia Tech,Boston College
2014-02-13,400537074,Georgia Southern,UNC Greensboro
2014-02-13,400537114,UNC Wilmington,Northeastern
